,date,location,location_name,value
556,2020-03-25,GM12,Mecklenburg-Western Pomerania State,0
557,2020-03-25,GM13,Free State of Saxony,6
558,2020-03-25,GM14,Sachsen-Anhalt State,1
559,2020-03-25,GM15,Free State of Thuringia,1
560,2020-03-25,GM16,Berlin State,2
561,2020-03-26,GM,Germany,198
562,2020-03-26,GM01,Baden-Württemberg State,56
563,2020-03-26,GM02,Free State of Bavaria,47
564,2020-03-26,GM03,Free Hanseatic City of Bremen,1
565,2020-03-26,GM04,Free Hanseatic City of Hamburg,0
566,2020-03-26,GM05,Hesse State,6
567,2020-03-26,GM06,Lower Saxony State,8
568,2020-03-26,GM07,North Rhine-Westphalia State,53
569,2020-03-26,GM08,Rhineland-Palatinate State,6
570,2020-03-26,GM09,Saarland State,2
571,2020-03-26,GM10,Schleswig-Holstein State,3
572,2020-03-26,GM11,Brandenburg State,1
573,2020-03-26,GM12,Mecklenburg-Western Pomerania State,0
574,2020-03-26,GM13,Free State of Saxony,7
575,2020-03-26,GM14,Sachsen-Anhalt State,1
576,2020-03-26,GM15,Free State of Thuringia,3
577,2020-03-26,GM16,Berlin State,4
578,2020-03-27,GM,Germany,253
579,2020-03-27,GM01,Baden-Württemberg State,70
580,2020-03-27,GM02,Free State of Bavaria,55
581,2020-03-27,GM03,Free Hanseatic City of Bremen,1
582,2020-03-27,GM04,Free Hanseatic City of Hamburg,2
583,2020-03-27,GM05,Hesse State,7
584,2020-03-27,GM06,Lower Saxony State,10
585,2020-03-27,GM07,North Rhine-Westphalia State,72
586,2020-03-27,GM08,Rhineland-Palatinate State,8
587,2020-03-27,GM09,Saarland State,2
588,2020-03-27,GM10,Schleswig-Holstein State,4
589,2020-03-27,GM11,Brandenburg State,1
590,2020-03-27,GM12,Mecklenburg-Western Pomerania State,0
591,2020-03-27,GM13,Free State of Saxony,7
592,2020-03-27,GM14,Sachsen-Anhalt State,2
593,2020-03-27,GM15,Free State of Thuringia,4
594,2020-03-27,GM16,Berlin State,8
595,2020-03-28,GM,Germany,325
596,2020-03-28,GM01,Baden-Württemberg State,101
597,2020-03-28,GM02,Free State of Bavaria,77
598,2020-03-28,GM03,Free Hanseatic City of Bremen,2
599,2020-03-28,GM04,Free Hanseatic City of Hamburg,2
600,2020-03-28,GM05,Hesse State,9
601,2020-03-28,GM06,Lower Saxony State,12
602,2020-03-28,GM07,North Rhine-Westphalia State,80
603,2020-03-28,GM08,Rhineland-Palatinate State,11
604,2020-03-28,GM09,Saarland State,2
605,2020-03-28,GM10,Schleswig-Holstein State,4
606,2020-03-28,GM11,Brandenburg State,1
607,2020-03-28,GM12,Mecklenburg-Western Pomerania State,0
608,2020-03-28,GM13,Free State of Saxony,9
609,2020-03-28,GM14,Sachsen-Anhalt State,2
610,2020-03-28,GM15,Free State of Thuringia,5
611,2020-03-28,GM16,Berlin State,8
612,2020-03-29,GM,Germany,389
613,2020-03-29,GM01,Baden-Württemberg State,101
614,2020-03-29,GM02,Free State of Bavaria,107
615,2020-03-29,GM03,Free Hanseatic City of Bremen,2
616,2020-03-29,GM04,Free Hanseatic City of Hamburg,4
617,2020-03-29,GM05,Hesse State,9
618,2020-03-29,GM06,Lower Saxony State,21
619,2020-03-29,GM07,North Rhine-Westphalia State,98
620,2020-03-29,GM08,Rhineland-Palatinate State,12
621,2020-03-29,GM09,Saarland State,2
622,2020-03-29,GM10,Schleswig-Holstein State,6
623,2020-03-29,GM11,Brandenburg State,1
624,2020-03-29,GM12,Mecklenburg-Western Pomerania State,1
625,2020-03-29,GM13,Free State of Saxony,9
626,2020-03-29,GM14,Sachsen-Anhalt State,2
627,2020-03-29,GM15,Free State of Thuringia,5
628,2020-03-29,GM16,Berlin State,9
629,2020-03-30,GM,Germany,455
630,2020-03-30,GM01,Baden-Württemberg State,119
631,2020-03-30,GM02,Free State of Bavaria,127
632,2020-03-30,GM03,Free Hanseatic City of Bremen,2
633,2020-03-30,GM04,Free Hanseatic City of Hamburg,5
634,2020-03-30,GM05,Hesse State,13
635,2020-03-30,GM06,Lower Saxony State,26
636,2020-03-30,GM07,North Rhine-Westphalia State,101
637,2020-03-30,GM08,Rhineland-Palatinate State,18
638,2020-03-30,GM09,Saarland State,7
639,2020-03-30,GM10,Schleswig-Holstein State,7
640,2020-03-30,GM11,Brandenburg State,2
641,2020-03-30,GM12,Mecklenburg-Western Pomerania State,1
642,2020-03-30,GM13,Free State of Saxony,9
643,2020-03-30,GM14,Sachsen-Anhalt State,2
644,2020-03-30,GM15,Free State of Thuringia,5
645,2020-03-30,GM16,Berlin State,11
646,2020-03-31,GM,Germany,583
647,2020-03-31,GM01,Baden-Württemberg State,165
648,2020-03-31,GM02,Free State of Bavaria,162
649,2020-03-31,GM03,Free Hanseatic City of Bremen,4
650,2020-03-31,GM04,Free Hanseatic City of Hamburg,9
651,2020-03-31,GM05,Hesse State,17
652,2020-03-31,GM06,Lower Saxony State,34
653,2020-03-31,GM07,North Rhine-Westphalia State,117
654,2020-03-31,GM08,Rhineland-Palatinate State,19
655,2020-03-31,GM09,Saarland State,7
656,2020-03-31,GM10,Schleswig-Holstein State,9
657,2020-03-31,GM11,Brandenburg State,2
658,2020-03-31,GM12,Mecklenburg-Western Pomerania State,1
659,2020-03-31,GM13,Free State of Saxony,12
660,2020-03-31,GM14,Sachsen-Anhalt State,6
661,2020-03-31,GM15,Free State of Thuringia,6
662,2020-03-31,GM16,Berlin State,13
663,2020-04-01,GM,Germany,732
664,2020-04-01,GM01,Baden-Württemberg State,197
665,2020-04-01,GM02,Free State of Bavaria,225
666,2020-04-01,GM03,Free Hanseatic City of Bremen,5
667,2020-04-01,GM04,Free Hanseatic City of Hamburg,14
668,2020-04-01,GM05,Hesse State,21
669,2020-04-01,GM06,Lower Saxony State,42
670,2020-04-01,GM07,North Rhine-Westphalia State,134
671,2020-04-01,GM08,Rhineland-Palatinate State,23
672,2020-04-01,GM09,Saarland State,8
673,2020-04-01,GM10,Schleswig-Holstein State,10
674,2020-04-01,GM11,Brandenburg State,4
675,2020-04-01,GM12,Mecklenburg-Western Pomerania State,3
676,2020-04-01,GM13,Free State of Saxony,17
677,2020-04-01,GM14,Sachsen-Anhalt State,7
678,2020-04-01,GM15,Free State of Thuringia,6
679,2020-04-01,GM16,Berlin State,16
680,2020-04-02,GM,Germany,872
681,2020-04-02,GM01,Baden-Württemberg State,241
682,2020-04-02,GM02,Free State of Bavaria,268
683,2020-04-02,GM03,Free Hanseatic City of Bremen,6
684,2020-04-02,GM04,Free Hanseatic City of Hamburg,14
685,2020-04-02,GM05,Hesse State,27
686,2020-04-02,GM06,Lower Saxony State,45
687,2020-04-02,GM07,North Rhine-Westphalia State,161
688,2020-04-02,GM08,Rhineland-Palatinate State,26
689,2020-04-02,GM09,Saarland State,11
690,2020-04-02,GM10,Schleswig-Holstein State,11
691,2020-04-02,GM11,Brandenburg State,7
692,2020-04-02,GM12,Mecklenburg-Western Pomerania State,3
693,2020-04-02,GM13,Free State of Saxony,18
694,2020-04-02,GM14,Sachsen-Anhalt State,8
695,2020-04-02,GM15,Free State of Thuringia,7
696,2020-04-02,GM16,Berlin State,19
697,2020-04-03,GM,Germany,1017
698,2020-04-03,GM01,Baden-Württemberg State,285
699,2020-04-03,GM02,Free State of Bavaria,307
700,2020-04-03,GM03,Free Hanseatic City of Bremen,6
701,2020-04-03,GM04,Free Hanseatic City of Hamburg,16
702,2020-04-03,GM05,Hesse State,33
703,2020-04-03,GM06,Lower Saxony State,65
704,2020-04-03,GM07,North Rhine-Westphalia State,178
705,2020-04-03,GM08,Rhineland-Palatinate State,26
706,2020-04-03,GM09,Saarland State,12
707,2020-04-03,GM10,Schleswig-Holstein State,15
708,2020-04-03,GM11,Brandenburg State,9
709,2020-04-03,GM12,Mecklenburg-Western Pomerania State,4
710,2020-04-03,GM13,Free State of Saxony,21
711,2020-04-03,GM14,Sachsen-Anhalt State,11
712,2020-04-03,GM15,Free State of Thuringia,9
713,2020-04-03,GM16,Berlin State,20
714,2020-04-04,GM,Germany,1158
715,2020-04-04,GM01,Baden-Württemberg State,316
716,2020-04-04,GM02,Free State of Bavaria,349
717,2020-04-04,GM03,Free Hanseatic City of Bremen,6
718,2020-04-04,GM04,Free Hanseatic City of Hamburg,16
719,2020-04-04,GM05,Hesse State,42
720,2020-04-04,GM06,Lower Saxony State,85
721,2020-04-04,GM07,North Rhine-Westphalia State,200
722,2020-04-04,GM08,Rhineland-Palatinate State,29
723,2020-04-04,GM09,Saarland State,14
724,2020-04-04,GM10,Schleswig-Holstein State,17
725,2020-04-04,GM11,Brandenburg State,12
726,2020-04-04,GM12,Mecklenburg-Western Pomerania State,5
727,2020-04-04,GM13,Free State of Saxony,24
728,2020-04-04,GM14,Sachsen-Anhalt State,11
729,2020-04-04,GM15,Free State of Thuringia,10
730,2020-04-04,GM16,Berlin State,22
731,2020-04-05,GM,Germany,1342
732,2020-04-05,GM01,Baden-Württemberg State,367
733,2020-04-05,GM02,Free State of Bavaria,396
734,2020-04-05,GM03,Free Hanseatic City of Bremen,6
735,2020-04-05,GM04,Free Hanseatic City of Hamburg,19
736,2020-04-05,GM05,Hesse State,56
737,2020-04-05,GM06,Lower Saxony State,89
738,2020-04-05,GM07,North Rhine-Westphalia State,245
739,2020-04-05,GM08,Rhineland-Palatinate State,32
740,2020-04-05,GM09,Saarland State,14
741,2020-04-05,GM10,Schleswig-Holstein State,18
742,2020-04-05,GM11,Brandenburg State,17
743,2020-04-05,GM12,Mecklenburg-Western Pomerania State,5
744,2020-04-05,GM13,Free State of Saxony,32
745,2020-04-05,GM14,Sachsen-Anhalt State,12
746,2020-04-05,GM15,Free State of Thuringia,10
747,2020-04-05,GM16,Berlin State,24
748,2020-04-06,GM,Germany,1434
749,2020-04-06,GM01,Baden-Württemberg State,387
750,2020-04-06,GM02,Free State of Bavaria,437
751,2020-04-06,GM03,Free Hanseatic City of Bremen,8
752,2020-04-06,GM04,Free Hanseatic City of Hamburg,19
753,2020-04-06,GM05,Hesse State,61
754,2020-04-06,GM06,Lower Saxony State,92
755,2020-04-06,GM07,North Rhine-Westphalia State,255
756,2020-04-06,GM08,Rhineland-Palatinate State,32
757,2020-04-06,GM09,Saarland State,14
758,2020-04-06,GM10,Schleswig-Holstein State,20
759,2020-04-06,GM11,Brandenburg State,19
760,2020-04-06,GM12,Mecklenburg-Western Pomerania State,6
761,2020-04-06,GM13,Free State of Saxony,34
762,2020-04-06,GM14,Sachsen-Anhalt State,12
763,2020-04-06,GM15,Free State of Thuringia,12
764,2020-04-06,GM16,Berlin State,26
765,2020-04-07,GM,Germany,1607
766,2020-04-07,GM01,Baden-Württemberg State,433
767,2020-04-07,GM02,Free State of Bavaria,481
768,2020-04-07,GM03,Free Hanseatic City of Bremen,9
769,2020-04-07,GM04,Free Hanseatic City of Hamburg,20
770,2020-04-07,GM05,Hesse State,73
771,2020-04-07,GM06,Lower Saxony State,111
772,2020-04-07,GM07,North Rhine-Westphalia State,282
773,2020-04-07,GM08,Rhineland-Palatinate State,34
774,2020-04-07,GM09,Saarland State,16
775,2020-04-07,GM10,Schleswig-Holstein State,24
776,2020-04-07,GM11,Brandenburg State,20
777,2020-04-07,GM12,Mecklenburg-Western Pomerania State,8
778,2020-04-07,GM13,Free State of Saxony,38
779,2020-04-07,GM14,Sachsen-Anhalt State,12
780,2020-04-07,GM15,Free State of Thuringia,18
781,2020-04-07,GM16,Berlin State,28
782,2020-04-08,GM,Germany,1861
783,2020-04-08,GM01,Baden-Württemberg State,464
784,2020-04-08,GM02,Free State of Bavaria,564
785,2020-04-08,GM03,Free Hanseatic City of Bremen,10
786,2020-04-08,GM04,Free Hanseatic City of Hamburg,23
787,2020-04-08,GM05,Hesse State,84
788,2020-04-08,GM06,Lower Saxony State,121
789,2020-04-08,GM07,North Rhine-Westphalia State,348
790,2020-04-08,GM08,Rhineland-Palatinate State,45
791,2020-04-08,GM09,Saarland State,23
792,2020-04-08,GM10,Schleswig-Holstein State,28
793,2020-04-08,GM11,Brandenburg State,22
794,2020-04-08,GM12,Mecklenburg-Western Pomerania State,11
795,2020-04-08,GM13,Free State of Saxony,50
796,2020-04-08,GM14,Sachsen-Anhalt State,16
797,2020-04-08,GM15,Free State of Thuringia,20
798,2020-04-08,GM16,Berlin State,32
799,2020-04-09,GM,Germany,2107
800,2020-04-09,GM01,Baden-Württemberg State,519
801,2020-04-09,GM02,Free State of Bavaria,635
802,2020-04-09,GM03,Free Hanseatic City of Bremen,11
803,2020-04-09,GM04,Free Hanseatic City of Hamburg,44
804,2020-04-09,GM05,Hesse State,100
805,2020-04-09,GM06,Lower Saxony State,141
806,2020-04-09,GM07,North Rhine-Westphalia State,384
807,2020-04-09,GM08,Rhineland-Palatinate State,50
808,2020-04-09,GM09,Saarland State,23
809,2020-04-09,GM10,Schleswig-Holstein State,34
810,2020-04-09,GM11,Brandenburg State,30
811,2020-04-09,GM12,Mecklenburg-Western Pomerania State,11
812,2020-04-09,GM13,Free State of Saxony,52
813,2020-04-09,GM14,Sachsen-Anhalt State,16
814,2020-04-09,GM15,Free State of Thuringia,20
815,2020-04-09,GM16,Berlin State,37
816,2020-04-10,GM,Germany,2373
817,2020-04-10,GM01,Baden-Württemberg State,570
818,2020-04-10,GM02,Free State of Bavaria,703
819,2020-04-10,GM03,Free Hanseatic City of Bremen,13
820,2020-04-10,GM04,Free Hanseatic City of Hamburg,53
821,2020-04-10,GM05,Hesse State,111
822,2020-04-10,GM06,Lower Saxony State,161
823,2020-04-10,GM07,North Rhine-Westphalia State,446
824,2020-04-10,GM08,Rhineland-Palatinate State,51
825,2020-04-10,GM09,Saarland State,36
826,2020-04-10,GM10,Schleswig-Holstein State,38
827,2020-04-10,GM11,Brandenburg State,37
828,2020-04-10,GM12,Mecklenburg-Western Pomerania State,11
829,2020-04-10,GM13,Free State of Saxony,59
830,2020-04-10,GM14,Sachsen-Anhalt State,18
831,2020-04-10,GM15,Free State of Thuringia,24
832,2020-04-10,GM16,Berlin State,42
833,2020-04-11,GM,Germany,2544
834,2020-04-11,GM01,Baden-Württemberg State,622
835,2020-04-11,GM02,Free State of Bavaria,747
836,2020-04-11,GM03,Free Hanseatic City of Bremen,15
837,2020-04-11,GM04,Free Hanseatic City of Hamburg,56
838,2020-04-11,GM05,Hesse State,120
839,2020-04-11,GM06,Lower Saxony State,171
840,2020-04-11,GM07,North Rhine-Westphalia State,472
841,2020-04-11,GM08,Rhineland-Palatinate State,59
842,2020-04-11,GM09,Saarland State,41
843,2020-04-11,GM10,Schleswig-Holstein State,39
844,2020-04-11,GM11,Brandenburg State,37
845,2020-04-11,GM12,Mecklenburg-Western Pomerania State,11
846,2020-04-11,GM13,Free State of Saxony,65
847,2020-04-11,GM14,Sachsen-Anhalt State,18
848,2020-04-11,GM15,Free State of Thuringia,25
849,2020-04-11,GM16,Berlin State,46
850,2020-04-12,GM,Germany,2673
851,2020-04-12,GM01,Baden-Württemberg State,649
852,2020-04-12,GM02,Free State of Bavaria,786
853,2020-04-12,GM03,Free Hanseatic City of Bremen,15
854,2020-04-12,GM04,Free Hanseatic City of Hamburg,56
855,2020-04-12,GM05,Hesse State,123
856,2020-04-12,GM06,Lower Saxony State,189
857,2020-04-12,GM07,North Rhine-Westphalia State,495
858,2020-04-12,GM08,Rhineland-Palatinate State,64
859,2020-04-12,GM09,Saarland State,43
860,2020-04-12,GM10,Schleswig-Holstein State,41
861,2020-04-12,GM11,Brandenburg State,38
862,2020-04-12,GM12,Mecklenburg-Western Pomerania State,11
863,2020-04-12,GM13,Free State of Saxony,67
864,2020-04-12,GM14,Sachsen-Anhalt State,21
865,2020-04-12,GM15,Free State of Thuringia,25
866,2020-04-12,GM16,Berlin State,50
867,2020-04-13,GM,Germany,2799
868,2020-04-13,GM01,Baden-Württemberg State,677
869,2020-04-13,GM02,Free State of Bavaria,820
870,2020-04-13,GM03,Free Hanseatic City of Bremen,17
871,2020-04-13,GM04,Free Hanseatic City of Hamburg,56
872,2020-04-13,GM05,Hesse State,135
873,2020-04-13,GM06,Lower Saxony State,201
874,2020-04-13,GM07,North Rhine-Westphalia State,518
875,2020-04-13,GM08,Rhineland-Palatinate State,68
876,2020-04-13,GM09,Saarland State,44
877,2020-04-13,GM10,Schleswig-Holstein State,44
878,2020-04-13,GM11,Brandenburg State,38
879,2020-04-13,GM12,Mecklenburg-Western Pomerania State,11
880,2020-04-13,GM13,Free State of Saxony,68
881,2020-04-13,GM14,Sachsen-Anhalt State,24
882,2020-04-13,GM15,Free State of Thuringia,27
883,2020-04-13,GM16,Berlin State,51
884,2020-04-14,GM,Germany,2969
885,2020-04-14,GM01,Baden-Württemberg State,711
886,2020-04-14,GM02,Free State of Bavaria,872
887,2020-04-14,GM03,Free Hanseatic City of Bremen,20
888,2020-04-14,GM04,Free Hanseatic City of Hamburg,59
889,2020-04-14,GM05,Hesse State,147
890,2020-04-14,GM06,Lower Saxony State,211
891,2020-04-14,GM07,North Rhine-Westphalia State,545
892,2020-04-14,GM08,Rhineland-Palatinate State,70
893,2020-04-14,GM09,Saarland State,52
894,2020-04-14,GM10,Schleswig-Holstein State,49
895,2020-04-14,GM11,Brandenburg State,40
896,2020-04-14,GM12,Mecklenburg-Western Pomerania State,11
897,2020-04-14,GM13,Free State of Saxony,70
898,2020-04-14,GM14,Sachsen-Anhalt State,25
899,2020-04-14,GM15,Free State of Thuringia,31
900,2020-04-14,GM16,Berlin State,56
901,2020-04-15,GM,Germany,3254
902,2020-04-15,GM01,Baden-Württemberg State,767
903,2020-04-15,GM02,Free State of Bavaria,954
904,2020-04-15,GM03,Free Hanseatic City of Bremen,21
905,2020-04-15,GM04,Free Hanseatic City of Hamburg,67
906,2020-04-15,GM05,Hesse State,173
907,2020-04-15,GM06,Lower Saxony State,224
908,2020-04-15,GM07,North Rhine-Westphalia State,607
909,2020-04-15,GM08,Rhineland-Palatinate State,77
910,2020-04-15,GM09,Saarland State,58
911,2020-04-15,GM10,Schleswig-Holstein State,54
912,2020-04-15,GM11,Brandenburg State,42
913,2020-04-15,GM12,Mecklenburg-Western Pomerania State,11
914,2020-04-15,GM13,Free State of Saxony,73
915,2020-04-15,GM14,Sachsen-Anhalt State,26
916,2020-04-15,GM15,Free State of Thuringia,38
917,2020-04-15,GM16,Berlin State,62
918,2020-04-16,GM,Germany,3569
919,2020-04-16,GM01,Baden-Württemberg State,802
920,2020-04-16,GM02,Free State of Bavaria,1049
921,2020-04-16,GM03,Free Hanseatic City of Bremen,21
922,2020-04-16,GM04,Free Hanseatic City of Hamburg,80
923,2020-04-16,GM05,Hesse State,187
924,2020-04-16,GM06,Lower Saxony State,248
925,2020-04-16,GM07,North Rhine-Westphalia State,663
926,2020-04-16,GM08,Rhineland-Palatinate State,87
927,2020-04-16,GM09,Saarland State,71
928,2020-04-16,GM10,Schleswig-Holstein State,55
929,2020-04-16,GM11,Brandenburg State,54
930,2020-04-16,GM12,Mecklenburg-Western Pomerania State,13
931,2020-04-16,GM13,Free State of Saxony,94
932,2020-04-16,GM14,Sachsen-Anhalt State,26
933,2020-04-16,GM15,Free State of Thuringia,45
934,2020-04-16,GM16,Berlin State,74
935,2020-04-17,GM,Germany,3868
936,2020-04-17,GM01,Baden-Württemberg State,872
937,2020-04-17,GM02,Free State of Bavaria,1137
938,2020-04-17,GM03,Free Hanseatic City of Bremen,22
939,2020-04-17,GM04,Free Hanseatic City of Hamburg,84
940,2020-04-17,GM05,Hesse State,197
941,2020-04-17,GM06,Lower Saxony State,274
942,2020-04-17,GM07,North Rhine-Westphalia State,726
943,2020-04-17,GM08,Rhineland-Palatinate State,92
944,2020-04-17,GM09,Saarland State,76
945,2020-04-17,GM10,Schleswig-Holstein State,59
946,2020-04-17,GM11,Brandenburg State,60
947,2020-04-17,GM12,Mecklenburg-Western Pomerania State,13
948,2020-04-17,GM13,Free State of Saxony,95
949,2020-04-17,GM14,Sachsen-Anhalt State,28
950,2020-04-17,GM15,Free State of Thuringia,49
951,2020-04-17,GM16,Berlin State,84
952,2020-04-18,GM,Germany,4110
953,2020-04-18,GM01,Baden-Württemberg State,919
954,2020-04-18,GM02,Free State of Bavaria,1198
955,2020-04-18,GM03,Free Hanseatic City of Bremen,24
956,2020-04-18,GM04,Free Hanseatic City of Hamburg,90
957,2020-04-18,GM05,Hesse State,212
958,2020-04-18,GM06,Lower Saxony State,281
959,2020-04-18,GM07,North Rhine-Westphalia State,791
960,2020-04-18,GM08,Rhineland-Palatinate State,99
961,2020-04-18,GM09,Saarland State,86
962,2020-04-18,GM10,Schleswig-Holstein State,61
963,2020-04-18,GM11,Brandenburg State,62
964,2020-04-18,GM12,Mecklenburg-Western Pomerania State,14
965,2020-04-18,GM13,Free State of Saxony,103
966,2020-04-18,GM14,Sachsen-Anhalt State,29
967,2020-04-18,GM15,Free State of Thuringia,50
968,2020-04-18,GM16,Berlin State,91
969,2020-04-19,GM,Germany,4294
970,2020-04-19,GM01,Baden-Württemberg State,968
971,2020-04-19,GM02,Free State of Bavaria,1256
972,2020-04-19,GM03,Free Hanseatic City of Bremen,25
973,2020-04-19,GM04,Free Hanseatic City of Hamburg,91
974,2020-04-19,GM05,Hesse State,230
975,2020-04-19,GM06,Lower Saxony State,288
976,2020-04-19,GM07,North Rhine-Westphalia State,814
977,2020-04-19,GM08,Rhineland-Palatinate State,106
978,2020-04-19,GM09,Saarland State,91
979,2020-04-19,GM10,Schleswig-Holstein State,62
980,2020-04-19,GM11,Brandenburg State,66
981,2020-04-19,GM12,Mecklenburg-Western Pomerania State,15
982,2020-04-19,GM13,Free State of Saxony,107
983,2020-04-19,GM14,Sachsen-Anhalt State,30
984,2020-04-19,GM15,Free State of Thuringia,53
985,2020-04-19,GM16,Berlin State,92
986,2020-04-20,GM,Germany,4404
987,2020-04-20,GM01,Baden-Württemberg State,982
988,2020-04-20,GM02,Free State of Bavaria,1286
989,2020-04-20,GM03,Free Hanseatic City of Bremen,25
990,2020-04-20,GM04,Free Hanseatic City of Hamburg,91
991,2020-04-20,GM05,Hesse State,240
992,2020-04-20,GM06,Lower Saxony State,291
993,2020-04-20,GM07,North Rhine-Westphalia State,857
994,2020-04-20,GM08,Rhineland-Palatinate State,107
995,2020-04-20,GM09,Saarland State,91
996,2020-04-20,GM10,Schleswig-Holstein State,67
997,2020-04-20,GM11,Brandenburg State,66
998,2020-04-20,GM12,Mecklenburg-Western Pomerania State,15
999,2020-04-20,GM13,Free State of Saxony,109
1000,2020-04-20,GM14,Sachsen-Anhalt State,30
1001,2020-04-20,GM15,Free State of Thuringia,53
1002,2020-04-20,GM16,Berlin State,94
1003,2020-04-21,GM,Germany,4598
1004,2020-04-21,GM01,Baden-Württemberg State,1031
1005,2020-04-21,GM02,Free State of Bavaria,1336
1006,2020-04-21,GM03,Free Hanseatic City of Bremen,25
1007,2020-04-21,GM04,Free Hanseatic City of Hamburg,91
1008,2020-04-21,GM05,Hesse State,251
1009,2020-04-21,GM06,Lower Saxony State,306
1010,2020-04-21,GM07,North Rhine-Westphalia State,896
1011,2020-04-21,GM08,Rhineland-Palatinate State,116
1012,2020-04-21,GM09,Saarland State,93
1013,2020-04-21,GM10,Schleswig-Holstein State,70
1014,2020-04-21,GM11,Brandenburg State,67
1015,2020-04-21,GM12,Mecklenburg-Western Pomerania State,15
1016,2020-04-21,GM13,Free State of Saxony,117
1017,2020-04-21,GM14,Sachsen-Anhalt State,32
1018,2020-04-21,GM15,Free State of Thuringia,55
