,date,location,location_name,value
4295,2020-10-31,GM11,Brandenburg State,7831
4296,2020-10-31,GM12,Mecklenburg-Western Pomerania State,2782
4297,2020-10-31,GM13,Free State of Saxony,17196
4298,2020-10-31,GM14,Sachsen-Anhalt State,5067
4299,2020-10-31,GM15,Free State of Thuringia,6953
4300,2020-10-31,GM16,Berlin State,31440
4301,2020-11-01,GM,Germany,532930
4302,2020-11-01,GM01,Baden-Württemberg State,82334
4303,2020-11-01,GM02,Free State of Bavaria,107044
4304,2020-11-01,GM03,Free Hanseatic City of Bremen,5522
4305,2020-11-01,GM04,Free Hanseatic City of Hamburg,13753
4306,2020-11-01,GM05,Hesse State,42072
4307,2020-11-01,GM06,Lower Saxony State,36949
4308,2020-11-01,GM07,North Rhine-Westphalia State,136116
4309,2020-11-01,GM08,Rhineland-Palatinate State,20574
4310,2020-11-01,GM09,Saarland State,6740
4311,2020-11-01,GM10,Schleswig-Holstein State,8293
4312,2020-11-01,GM11,Brandenburg State,8088
4313,2020-11-01,GM12,Mecklenburg-Western Pomerania State,2865
4314,2020-11-01,GM13,Free State of Saxony,17974
4315,2020-11-01,GM14,Sachsen-Anhalt State,5204
4316,2020-11-01,GM15,Free State of Thuringia,7171
4317,2020-11-01,GM16,Berlin State,32231
4318,2020-11-02,GM,Germany,545027
4319,2020-11-02,GM01,Baden-Württemberg State,83594
4320,2020-11-02,GM02,Free State of Bavaria,109349
4321,2020-11-02,GM03,Free Hanseatic City of Bremen,5673
4322,2020-11-02,GM04,Free Hanseatic City of Hamburg,14036
4323,2020-11-02,GM05,Hesse State,43379
4324,2020-11-02,GM06,Lower Saxony State,37919
4325,2020-11-02,GM07,North Rhine-Westphalia State,139485
4326,2020-11-02,GM08,Rhineland-Palatinate State,20962
4327,2020-11-02,GM09,Saarland State,7029
4328,2020-11-02,GM10,Schleswig-Holstein State,8456
4329,2020-11-02,GM11,Brandenburg State,8326
4330,2020-11-02,GM12,Mecklenburg-Western Pomerania State,2918
4331,2020-11-02,GM13,Free State of Saxony,18747
4332,2020-11-02,GM14,Sachsen-Anhalt State,5323
4333,2020-11-02,GM15,Free State of Thuringia,7238
4334,2020-11-02,GM16,Berlin State,32593
4335,2020-11-03,GM,Germany,560379
4336,2020-11-03,GM01,Baden-Württemberg State,85442
4337,2020-11-03,GM02,Free State of Bavaria,112301
4338,2020-11-03,GM03,Free Hanseatic City of Bremen,5901
4339,2020-11-03,GM04,Free Hanseatic City of Hamburg,14288
4340,2020-11-03,GM05,Hesse State,44598
4341,2020-11-03,GM06,Lower Saxony State,38862
4342,2020-11-03,GM07,North Rhine-Westphalia State,144137
4343,2020-11-03,GM08,Rhineland-Palatinate State,21787
4344,2020-11-03,GM09,Saarland State,7228
4345,2020-11-03,GM10,Schleswig-Holstein State,8600
4346,2020-11-03,GM11,Brandenburg State,8691
4347,2020-11-03,GM12,Mecklenburg-Western Pomerania State,2917
4348,2020-11-03,GM13,Free State of Saxony,19489
4349,2020-11-03,GM14,Sachsen-Anhalt State,5423
4350,2020-11-03,GM15,Free State of Thuringia,7405
4351,2020-11-03,GM16,Berlin State,33310
4352,2020-11-04,GM,Germany,577593
4353,2020-11-04,GM01,Baden-Württemberg State,87685
4354,2020-11-04,GM02,Free State of Bavaria,115869
4355,2020-11-04,GM03,Free Hanseatic City of Bremen,6108
4356,2020-11-04,GM04,Free Hanseatic City of Hamburg,14744
4357,2020-11-04,GM05,Hesse State,45819
4358,2020-11-04,GM06,Lower Saxony State,39964
4359,2020-11-04,GM07,North Rhine-Westphalia State,148699
4360,2020-11-04,GM08,Rhineland-Palatinate State,22466
4361,2020-11-04,GM09,Saarland State,7313
4362,2020-11-04,GM10,Schleswig-Holstein State,8833
4363,2020-11-04,GM11,Brandenburg State,8761
4364,2020-11-04,GM12,Mecklenburg-Western Pomerania State,3076
4365,2020-11-04,GM13,Free State of Saxony,20140
4366,2020-11-04,GM14,Sachsen-Anhalt State,5582
4367,2020-11-04,GM15,Free State of Thuringia,7711
4368,2020-11-04,GM16,Berlin State,34823
4369,2020-11-05,GM,Germany,597583
4370,2020-11-05,GM01,Baden-Württemberg State,90734
4371,2020-11-05,GM02,Free State of Bavaria,119505
4372,2020-11-05,GM03,Free Hanseatic City of Bremen,6365
4373,2020-11-05,GM04,Free Hanseatic City of Hamburg,15132
4374,2020-11-05,GM05,Hesse State,47477
4375,2020-11-05,GM06,Lower Saxony State,41209
4376,2020-11-05,GM07,North Rhine-Westphalia State,153766
4377,2020-11-05,GM08,Rhineland-Palatinate State,23391
4378,2020-11-05,GM09,Saarland State,7564
4379,2020-11-05,GM10,Schleswig-Holstein State,9096
4380,2020-11-05,GM11,Brandenburg State,9062
4381,2020-11-05,GM12,Mecklenburg-Western Pomerania State,3271
4382,2020-11-05,GM13,Free State of Saxony,21119
4383,2020-11-05,GM14,Sachsen-Anhalt State,5897
4384,2020-11-05,GM15,Free State of Thuringia,8024
4385,2020-11-05,GM16,Berlin State,35971
4386,2020-11-06,GM,Germany,619089
4387,2020-11-06,GM01,Baden-Württemberg State,93264
4388,2020-11-06,GM02,Free State of Bavaria,123225
4389,2020-11-06,GM03,Free Hanseatic City of Bremen,6599
4390,2020-11-06,GM04,Free Hanseatic City of Hamburg,15778
4391,2020-11-06,GM05,Hesse State,49327
4392,2020-11-06,GM06,Lower Saxony State,42707
4393,2020-11-06,GM07,North Rhine-Westphalia State,159027
4394,2020-11-06,GM08,Rhineland-Palatinate State,24320
4395,2020-11-06,GM09,Saarland State,7765
4396,2020-11-06,GM10,Schleswig-Holstein State,9316
4397,2020-11-06,GM11,Brandenburg State,9560
4398,2020-11-06,GM12,Mecklenburg-Western Pomerania State,3415
4399,2020-11-06,GM13,Free State of Saxony,22957
4400,2020-11-06,GM14,Sachsen-Anhalt State,6170
4401,2020-11-06,GM15,Free State of Thuringia,8302
4402,2020-11-06,GM16,Berlin State,37357
4403,2020-11-07,GM,Germany,642488
4404,2020-11-07,GM01,Baden-Württemberg State,96602
4405,2020-11-07,GM02,Free State of Bavaria,127614
4406,2020-11-07,GM03,Free Hanseatic City of Bremen,6872
4407,2020-11-07,GM04,Free Hanseatic City of Hamburg,16263
4408,2020-11-07,GM05,Hesse State,51438
4409,2020-11-07,GM06,Lower Saxony State,44009
4410,2020-11-07,GM07,North Rhine-Westphalia State,164919
4411,2020-11-07,GM08,Rhineland-Palatinate State,25342
4412,2020-11-07,GM09,Saarland State,8130
4413,2020-11-07,GM10,Schleswig-Holstein State,9590
4414,2020-11-07,GM11,Brandenburg State,10086
4415,2020-11-07,GM12,Mecklenburg-Western Pomerania State,3580
4416,2020-11-07,GM13,Free State of Saxony,24255
4417,2020-11-07,GM14,Sachsen-Anhalt State,6482
4418,2020-11-07,GM15,Free State of Thuringia,8620
4419,2020-11-07,GM16,Berlin State,38686
4420,2020-11-08,GM,Germany,658505
4421,2020-11-08,GM01,Baden-Württemberg State,99046
4422,2020-11-08,GM02,Free State of Bavaria,130635
4423,2020-11-08,GM03,Free Hanseatic City of Bremen,7067
4424,2020-11-08,GM04,Free Hanseatic City of Hamburg,16854
4425,2020-11-08,GM05,Hesse State,53161
4426,2020-11-08,GM06,Lower Saxony State,45002
4427,2020-11-08,GM07,North Rhine-Westphalia State,168205
4428,2020-11-08,GM08,Rhineland-Palatinate State,25721
4429,2020-11-08,GM09,Saarland State,8327
4430,2020-11-08,GM10,Schleswig-Holstein State,9823
4431,2020-11-08,GM11,Brandenburg State,10296
4432,2020-11-08,GM12,Mecklenburg-Western Pomerania State,3693
4433,2020-11-08,GM13,Free State of Saxony,25878
4434,2020-11-08,GM14,Sachsen-Anhalt State,6583
4435,2020-11-08,GM15,Free State of Thuringia,8831
4436,2020-11-08,GM16,Berlin State,39383
4437,2020-11-09,GM,Germany,671868
4438,2020-11-09,GM01,Baden-Württemberg State,100752
4439,2020-11-09,GM02,Free State of Bavaria,133808
4440,2020-11-09,GM03,Free Hanseatic City of Bremen,7133
4441,2020-11-09,GM04,Free Hanseatic City of Hamburg,17139
4442,2020-11-09,GM05,Hesse State,54043
4443,2020-11-09,GM06,Lower Saxony State,46322
4444,2020-11-09,GM07,North Rhine-Westphalia State,171631
4445,2020-11-09,GM08,Rhineland-Palatinate State,26352
4446,2020-11-09,GM09,Saarland State,8426
4447,2020-11-09,GM10,Schleswig-Holstein State,10000
4448,2020-11-09,GM11,Brandenburg State,10516
4449,2020-11-09,GM12,Mecklenburg-Western Pomerania State,3745
4450,2020-11-09,GM13,Free State of Saxony,26680
4451,2020-11-09,GM14,Sachsen-Anhalt State,6734
4452,2020-11-09,GM15,Free State of Thuringia,8963
4453,2020-11-09,GM16,Berlin State,39624
4454,2020-11-10,GM,Germany,687200
4455,2020-11-10,GM01,Baden-Württemberg State,102293
4456,2020-11-10,GM02,Free State of Bavaria,136636
4457,2020-11-10,GM03,Free Hanseatic City of Bremen,7254
4458,2020-11-10,GM04,Free Hanseatic City of Hamburg,17437
4459,2020-11-10,GM05,Hesse State,55744
4460,2020-11-10,GM06,Lower Saxony State,47319
4461,2020-11-10,GM07,North Rhine-Westphalia State,175951
4462,2020-11-10,GM08,Rhineland-Palatinate State,27237
4463,2020-11-10,GM09,Saarland State,8640
4464,2020-11-10,GM10,Schleswig-Holstein State,10214
4465,2020-11-10,GM11,Brandenburg State,10790
4466,2020-11-10,GM12,Mecklenburg-Western Pomerania State,3786
4467,2020-11-10,GM13,Free State of Saxony,27339
4468,2020-11-10,GM14,Sachsen-Anhalt State,6928
4469,2020-11-10,GM15,Free State of Thuringia,9172
4470,2020-11-10,GM16,Berlin State,40460
4471,2020-11-11,GM,Germany,705687
4472,2020-11-11,GM01,Baden-Württemberg State,104707
4473,2020-11-11,GM02,Free State of Bavaria,139914
4474,2020-11-11,GM03,Free Hanseatic City of Bremen,7367
4475,2020-11-11,GM04,Free Hanseatic City of Hamburg,17860
4476,2020-11-11,GM05,Hesse State,57466
4477,2020-11-11,GM06,Lower Saxony State,48400
4478,2020-11-11,GM07,North Rhine-Westphalia State,180523
4479,2020-11-11,GM08,Rhineland-Palatinate State,28034
4480,2020-11-11,GM09,Saarland State,9012
4481,2020-11-11,GM10,Schleswig-Holstein State,10466
4482,2020-11-11,GM11,Brandenburg State,11031
4483,2020-11-11,GM12,Mecklenburg-Western Pomerania State,3910
4484,2020-11-11,GM13,Free State of Saxony,28507
4485,2020-11-11,GM14,Sachsen-Anhalt State,7101
4486,2020-11-11,GM15,Free State of Thuringia,9375
4487,2020-11-11,GM16,Berlin State,42014
4488,2020-11-12,GM,Germany,727553
4489,2020-11-12,GM01,Baden-Württemberg State,107649
4490,2020-11-12,GM02,Free State of Bavaria,144705
4491,2020-11-12,GM03,Free Hanseatic City of Bremen,7565
4492,2020-11-12,GM04,Free Hanseatic City of Hamburg,18255
4493,2020-11-12,GM05,Hesse State,59371
4494,2020-11-12,GM06,Lower Saxony State,50167
4495,2020-11-12,GM07,North Rhine-Westphalia State,185138
4496,2020-11-12,GM08,Rhineland-Palatinate State,28958
4497,2020-11-12,GM09,Saarland State,9276
4498,2020-11-12,GM10,Schleswig-Holstein State,10715
4499,2020-11-12,GM11,Brandenburg State,11483
4500,2020-11-12,GM12,Mecklenburg-Western Pomerania State,3910
4501,2020-11-12,GM13,Free State of Saxony,30100
4502,2020-11-12,GM14,Sachsen-Anhalt State,7367
4503,2020-11-12,GM15,Free State of Thuringia,9748
4504,2020-11-12,GM16,Berlin State,43146
4505,2020-11-13,GM,Germany,751095
4506,2020-11-13,GM01,Baden-Württemberg State,110633
4507,2020-11-13,GM02,Free State of Bavaria,148882
4508,2020-11-13,GM03,Free Hanseatic City of Bremen,7803
4509,2020-11-13,GM04,Free Hanseatic City of Hamburg,18914
4510,2020-11-13,GM05,Hesse State,61055
4511,2020-11-13,GM06,Lower Saxony State,51770
4512,2020-11-13,GM07,North Rhine-Westphalia State,191011
4513,2020-11-13,GM08,Rhineland-Palatinate State,30250
4514,2020-11-13,GM09,Saarland State,9452
4515,2020-11-13,GM10,Schleswig-Holstein State,10924
4516,2020-11-13,GM11,Brandenburg State,11852
4517,2020-11-13,GM12,Mecklenburg-Western Pomerania State,4165
4518,2020-11-13,GM13,Free State of Saxony,31538
4519,2020-11-13,GM14,Sachsen-Anhalt State,7641
4520,2020-11-13,GM15,Free State of Thuringia,10099
4521,2020-11-13,GM16,Berlin State,45106
4522,2020-11-14,GM,Germany,773556
4523,2020-11-14,GM01,Baden-Württemberg State,113539
4524,2020-11-14,GM02,Free State of Bavaria,153156
4525,2020-11-14,GM03,Free Hanseatic City of Bremen,7965
4526,2020-11-14,GM04,Free Hanseatic City of Hamburg,19450
4527,2020-11-14,GM05,Hesse State,62462
4528,2020-11-14,GM06,Lower Saxony State,53883
4529,2020-11-14,GM07,North Rhine-Westphalia State,196363
4530,2020-11-14,GM08,Rhineland-Palatinate State,31397
4531,2020-11-14,GM09,Saarland State,9713
4532,2020-11-14,GM10,Schleswig-Holstein State,11203
4533,2020-11-14,GM11,Brandenburg State,12205
4534,2020-11-14,GM12,Mecklenburg-Western Pomerania State,4289
4535,2020-11-14,GM13,Free State of Saxony,33007
4536,2020-11-14,GM14,Sachsen-Anhalt State,7941
4537,2020-11-14,GM15,Free State of Thuringia,10549
4538,2020-11-14,GM16,Berlin State,46434
4539,2020-11-15,GM,Germany,790503
4540,2020-11-15,GM01,Baden-Württemberg State,115670
4541,2020-11-15,GM02,Free State of Bavaria,156421
4542,2020-11-15,GM03,Free Hanseatic City of Bremen,8153
4543,2020-11-15,GM04,Free Hanseatic City of Hamburg,19977
4544,2020-11-15,GM05,Hesse State,64393
4545,2020-11-15,GM06,Lower Saxony State,55325
4546,2020-11-15,GM07,North Rhine-Westphalia State,200063
4547,2020-11-15,GM08,Rhineland-Palatinate State,32013
4548,2020-11-15,GM09,Saarland State,10110
4549,2020-11-15,GM10,Schleswig-Holstein State,11361
4550,2020-11-15,GM11,Brandenburg State,12636
4551,2020-11-15,GM12,Mecklenburg-Western Pomerania State,4397
4552,2020-11-15,GM13,Free State of Saxony,33924
4553,2020-11-15,GM14,Sachsen-Anhalt State,8040
4554,2020-11-15,GM15,Free State of Thuringia,10755
4555,2020-11-15,GM16,Berlin State,47265
4556,2020-11-16,GM,Germany,801327
4557,2020-11-16,GM01,Baden-Württemberg State,116996
4558,2020-11-16,GM02,Free State of Bavaria,158849
4559,2020-11-16,GM03,Free Hanseatic City of Bremen,8220
4560,2020-11-16,GM04,Free Hanseatic City of Hamburg,20220
4561,2020-11-16,GM05,Hesse State,65479
4562,2020-11-16,GM06,Lower Saxony State,55433
4563,2020-11-16,GM07,North Rhine-Westphalia State,202817
4564,2020-11-16,GM08,Rhineland-Palatinate State,32563
4565,2020-11-16,GM09,Saarland State,10110
4566,2020-11-16,GM10,Schleswig-Holstein State,11522
4567,2020-11-16,GM11,Brandenburg State,12873
4568,2020-11-16,GM12,Mecklenburg-Western Pomerania State,4435
4569,2020-11-16,GM13,Free State of Saxony,34970
4570,2020-11-16,GM14,Sachsen-Anhalt State,8161
4571,2020-11-16,GM15,Free State of Thuringia,10982
4572,2020-11-16,GM16,Berlin State,47697
4573,2020-11-17,GM,Germany,815746
4574,2020-11-17,GM01,Baden-Württemberg State,118596
4575,2020-11-17,GM02,Free State of Bavaria,160729
4576,2020-11-17,GM03,Free Hanseatic City of Bremen,8277
4577,2020-11-17,GM04,Free Hanseatic City of Hamburg,20405
4578,2020-11-17,GM05,Hesse State,66503
4579,2020-11-17,GM06,Lower Saxony State,56182
4580,2020-11-17,GM07,North Rhine-Westphalia State,207224
4581,2020-11-17,GM08,Rhineland-Palatinate State,33459
4582,2020-11-17,GM09,Saarland State,10300
4583,2020-11-17,GM10,Schleswig-Holstein State,11623
4584,2020-11-17,GM11,Brandenburg State,13260
4585,2020-11-17,GM12,Mecklenburg-Western Pomerania State,4464
4586,2020-11-17,GM13,Free State of Saxony,36083
4587,2020-11-17,GM14,Sachsen-Anhalt State,8383
4588,2020-11-17,GM15,Free State of Thuringia,11219
4589,2020-11-17,GM16,Berlin State,49039
4590,2020-11-18,GM,Germany,833307
4591,2020-11-18,GM01,Baden-Württemberg State,120870
4592,2020-11-18,GM02,Free State of Bavaria,164288
4593,2020-11-18,GM03,Free Hanseatic City of Bremen,8447
4594,2020-11-18,GM04,Free Hanseatic City of Hamburg,20830
4595,2020-11-18,GM05,Hesse State,68070
4596,2020-11-18,GM06,Lower Saxony State,56924
4597,2020-11-18,GM07,North Rhine-Westphalia State,211380
4598,2020-11-18,GM08,Rhineland-Palatinate State,34144
4599,2020-11-18,GM09,Saarland State,10524
4600,2020-11-18,GM10,Schleswig-Holstein State,11917
4601,2020-11-18,GM11,Brandenburg State,13517
4602,2020-11-18,GM12,Mecklenburg-Western Pomerania State,4620
4603,2020-11-18,GM13,Free State of Saxony,36891
4604,2020-11-18,GM14,Sachsen-Anhalt State,8669
4605,2020-11-18,GM15,Free State of Thuringia,11605
4606,2020-11-18,GM16,Berlin State,50611
4607,2020-11-19,GM,Germany,855916
4608,2020-11-19,GM01,Baden-Württemberg State,123941
4609,2020-11-19,GM02,Free State of Bavaria,168358
4610,2020-11-19,GM03,Free Hanseatic City of Bremen,8749
4611,2020-11-19,GM04,Free Hanseatic City of Hamburg,21076
4612,2020-11-19,GM05,Hesse State,70200
4613,2020-11-19,GM06,Lower Saxony State,58346
4614,2020-11-19,GM07,North Rhine-Westphalia State,216809
4615,2020-11-19,GM08,Rhineland-Palatinate State,35065
4616,2020-11-19,GM09,Saarland State,10627
4617,2020-11-19,GM10,Schleswig-Holstein State,12124
4618,2020-11-19,GM11,Brandenburg State,13947
4619,2020-11-19,GM12,Mecklenburg-Western Pomerania State,4787
4620,2020-11-19,GM13,Free State of Saxony,38769
4621,2020-11-19,GM14,Sachsen-Anhalt State,8944
4622,2020-11-19,GM15,Free State of Thuringia,12106
4623,2020-11-19,GM16,Berlin State,52068
4624,2020-11-20,GM,Germany,879564
4625,2020-11-20,GM01,Baden-Württemberg State,127103
4626,2020-11-20,GM02,Free State of Bavaria,173239
4627,2020-11-20,GM03,Free Hanseatic City of Bremen,8867
4628,2020-11-20,GM04,Free Hanseatic City of Hamburg,21735
4629,2020-11-20,GM05,Hesse State,72525
4630,2020-11-20,GM06,Lower Saxony State,59968
4631,2020-11-20,GM07,North Rhine-Westphalia State,222535
4632,2020-11-20,GM08,Rhineland-Palatinate State,36091
4633,2020-11-20,GM09,Saarland State,11006
4634,2020-11-20,GM10,Schleswig-Holstein State,12388
4635,2020-11-20,GM11,Brandenburg State,14347
4636,2020-11-20,GM12,Mecklenburg-Western Pomerania State,4932
4637,2020-11-20,GM13,Free State of Saxony,39801
4638,2020-11-20,GM14,Sachsen-Anhalt State,9266
4639,2020-11-20,GM15,Free State of Thuringia,12446
4640,2020-11-20,GM16,Berlin State,53315
4641,2020-11-21,GM,Germany,902528
4642,2020-11-21,GM01,Baden-Württemberg State,129905
4643,2020-11-21,GM02,Free State of Bavaria,177522
4644,2020-11-21,GM03,Free Hanseatic City of Bremen,9052
4645,2020-11-21,GM04,Free Hanseatic City of Hamburg,22098
4646,2020-11-21,GM05,Hesse State,74368
4647,2020-11-21,GM06,Lower Saxony State,61621
4648,2020-11-21,GM07,North Rhine-Westphalia State,227783
4649,2020-11-21,GM08,Rhineland-Palatinate State,37132
4650,2020-11-21,GM09,Saarland State,11247
4651,2020-11-21,GM10,Schleswig-Holstein State,12638
4652,2020-11-21,GM11,Brandenburg State,15032
4653,2020-11-21,GM12,Mecklenburg-Western Pomerania State,5064
4654,2020-11-21,GM13,Free State of Saxony,41336
4655,2020-11-21,GM14,Sachsen-Anhalt State,9580
4656,2020-11-21,GM15,Free State of Thuringia,13132
4657,2020-11-21,GM16,Berlin State,55018
4658,2020-11-22,GM,Germany,918269
4659,2020-11-22,GM01,Baden-Württemberg State,132011
4660,2020-11-22,GM02,Free State of Bavaria,181001
4661,2020-11-22,GM03,Free Hanseatic City of Bremen,9212
4662,2020-11-22,GM04,Free Hanseatic City of Hamburg,22531
4663,2020-11-22,GM05,Hesse State,75789
4664,2020-11-22,GM06,Lower Saxony State,62553
4665,2020-11-22,GM07,North Rhine-Westphalia State,230976
4666,2020-11-22,GM08,Rhineland-Palatinate State,37587
4667,2020-11-22,GM09,Saarland State,11345
4668,2020-11-22,GM10,Schleswig-Holstein State,12791
4669,2020-11-22,GM11,Brandenburg State,15315
4670,2020-11-22,GM12,Mecklenburg-Western Pomerania State,5154
4671,2020-11-22,GM13,Free State of Saxony,42597
4672,2020-11-22,GM14,Sachsen-Anhalt State,9791
4673,2020-11-22,GM15,Free State of Thuringia,13548
4674,2020-11-22,GM16,Berlin State,56068
4675,2020-11-23,GM,Germany,929133
4676,2020-11-23,GM01,Baden-Württemberg State,133583
4677,2020-11-23,GM02,Free State of Bavaria,183189
4678,2020-11-23,GM03,Free Hanseatic City of Bremen,9284
4679,2020-11-23,GM04,Free Hanseatic City of Hamburg,22702
4680,2020-11-23,GM05,Hesse State,76341
4681,2020-11-23,GM06,Lower Saxony State,63305
4682,2020-11-23,GM07,North Rhine-Westphalia State,233020
4683,2020-11-23,GM08,Rhineland-Palatinate State,38309
4684,2020-11-23,GM09,Saarland State,11385
4685,2020-11-23,GM10,Schleswig-Holstein State,12912
4686,2020-11-23,GM11,Brandenburg State,15673
4687,2020-11-23,GM12,Mecklenburg-Western Pomerania State,5189
4688,2020-11-23,GM13,Free State of Saxony,43967
4689,2020-11-23,GM14,Sachsen-Anhalt State,10030
4690,2020-11-23,GM15,Free State of Thuringia,13740
4691,2020-11-23,GM16,Berlin State,56504
4692,2020-11-24,GM,Germany,942687
4693,2020-11-24,GM01,Baden-Württemberg State,133689
4694,2020-11-24,GM02,Free State of Bavaria,185803
4695,2020-11-24,GM03,Free Hanseatic City of Bremen,9307
4696,2020-11-24,GM04,Free Hanseatic City of Hamburg,22939
4697,2020-11-24,GM05,Hesse State,77897
4698,2020-11-24,GM06,Lower Saxony State,64504
4699,2020-11-24,GM07,North Rhine-Westphalia State,236806
4700,2020-11-24,GM08,Rhineland-Palatinate State,39275
4701,2020-11-24,GM09,Saarland State,11561
4702,2020-11-24,GM10,Schleswig-Holstein State,13056
4703,2020-11-24,GM11,Brandenburg State,15867
4704,2020-11-24,GM12,Mecklenburg-Western Pomerania State,5247
4705,2020-11-24,GM13,Free State of Saxony,44927
4706,2020-11-24,GM14,Sachsen-Anhalt State,10331
4707,2020-11-24,GM15,Free State of Thuringia,14169
